action,licenseType,premiumLevel,assetType,partnerAssetId,contributorId,sourceContentId,width,height,headline,keywords,uri,rating,preview,moderation
create,commercial,3,video,204281541-95058682-01-01,204281541,95058682,1920,1080,Loop of Walking on rough asphalt,"walking,human foot,shoe,walking point of view,concrete,human leg,road,hard surface,gray,white,motion,exploration,action,one person,asphalt,jumpsuit,first person view,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204281541-95058682-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/95058682/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3234/1/base
create,commercial,3,video,204281541-95059406-01-02,204281541,95059406,1920,1080,Loop of Holding hands,"mature couple,mid adult couple,young couple,teenage couple,sunset,sunrise,holding hands,human hand,women,men,couple,love,two people,behind,loving,close-up,rural scene,people,young men,nature,lifestyles,human arm,outdoors,affectionate,season,heterosexual couple,dating,flirting,community,young women,romantic activity,young family,gold,friendship,romance,enjoyment,togetherness,caucasian,standing,young adult,touching,female,teenager,teenage girls,little boys,bonding,winter,feelings,embracing,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204281541-95059406-01-02.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/95059406/loop-02.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3341/2/base
create,commercial,3,video,204281541-95060417-01-01,204281541,95060417,1920,1080,Loop of SLOW MOTION: Fireplace,"firewood,logs,wall,stone wall,embers,ember,coal,charcoal,slow motion,fireplace,fire,wood,flame,bonfire,bright,heat,power,burning,energy,temperature,nature backgrounds,nature,yellow,nature abstract,danger,backgrounds,black background,macro,high speed,orange,black,inferno,nobody,close-up,glowing,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204281541-95060417-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/95060417/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3495/1/fade
create,commercial,3,video,204281541-95060467-01-01,204281541,95060467,1920,1080,Loop of CAMERA UNDER THE SKATEBOARD: Skateboarding in a skatepark,"slow motion,close up,skate,skater,skating,skateboard,skateboarding,skateboarder,skatepark,jump,jumping,trick,stunt,skill,flip,ollie,sun,sunny,urban,city,town,concrete,youth culture,man,young man,male,fun,sport,outdoors,extreme,lifestyle,people,rolling,riding,slovenia,europe,sunset,sunrise,flare,sunbeam,cruising,rail,unrecognizable person,closeup,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204281541-95060467-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/95060467/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3569/1/base
create,commercial,3,video,204793882-110552860-01-07,204793882,110552860,1920,1080,Loop of Smiling woman with bakery business putting finishing touches onto cupcakes,"4k,people,person,woman,modern,life,lifestyle,adult,business,businesswoman,small,new,kitchen,cakes,making,baking,bakery,baker,worker,working,fancy,cupcakes,selling,home,domestic,owner,shop,store,chef,food,cooking,cookery,professional,homemade,preparing,delivery,apron,successful,entrepreneur,cream,frosting,decorating,topping,portrait,happy,cheerful,smiling,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-110552860-01-07.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/110552860/loop-07.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6965/7/base
create,commercial,3,video,204793882-110555393-01-07,204793882,110555393,1920,1080,Loop of A Stream of balsamic vinegar being poured onto spoon against,"4k,food,food and drink,liquid,pouring,fluid,fluidity,flowing,action,abstract,texture,clean,natural,wet,trickling,isolated,black,background,simplicity,motion,movement,lifestyle,ingredients,diet,health,healthy,nutrition,vitamins,fresh,freshness,close-up,spoon,vinegar,balsamic,dripping,dressing,cooking,cookery,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-110555393-01-07.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/110555393/loop-07.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/7109/7/base
create,commercial,3,video,204793882-110710668-01-10,204793882,110710668,1920,1080,Loop of Close up of icing sugar falling onto the top of a double chocolate muffin,"4k,food,food and drink,isolated,black,background,simplicity,motion,movement,moving,falling,action,abstract,texture,diet,health,nutrition,tasty,delicious,chocolate,sweet,sugary,sugar,frosting,iced,icing,snack,cake,muffin,treats,fattening,dessert,junk,fast,unhealthy,calories,close-up,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-110710668-01-10.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/110710668/loop-10.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6569/10/base
create,commercial,3,video,204793882-110713634-01-01,204793882,110713634,1920,1080,Loop of Portrait of young sports player showing off his ball control skills.,"4k,people,person,fitness,exercise,training,practice,professional,ball,football,footballer,soccer,basketball,skills,tricks,player,playing,lifestyle,recreation,sports,action,movement,athlete,athletic,modern,urban,man,outdoors,outside,adult,young,youth,fun,happy,portrait,control,field,pitch,court,finger,hand,spinning,caucasian,white,head,neck,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-110713634-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/110713634/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6754/1/base
create,commercial,3,video,204793882-110757922-01-01,204793882,110757922,1920,1080,Loop of Disabled athlete with prosthetic leg working out with weights @ running track,"4k,people,person,fitness,exercise,exercising,workout,working out,training,fit,healthy,lifestyle,sports,physical,active,activity,athlete,athletic,motivation,strength,determination,man,outdoors,outside,adult,disabled,disability,amputee,prosthetic,prosthetics,prosthesis,artificial,leg,limb,runner,running,rehabilitation,track,warm up,warming up,weight,weights,lifting,muscles,muscular,dumbbells,press ups,push ups,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-110757922-01-01.mp4,5,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/110757922/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6946/1/base
create,commercial,3,video,204793882-118436766-01-04,204793882,118436766,1920,1080,Loop of Man with prosthetic leg working out at the gym with personal trainer,"4k,people,person,fitness,gym,exercise,exercising,club,workout,working out,training,trainer,instructor,coach,personal,fit,health,healthy,life,lifestyle,physical,active,activity,athlete,athletic,motivation,strength,determination,disabled,disability,amputee,prosthetic,prosthetics,prosthesis,artificial,leg,limb,rehabilitation,modern,indoors,adult,muscular,equipment,man,physique,room,sport,woman,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-118436766-01-04.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/118436766/loop-04.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6538/4/base
create,commercial,3,video,204793882-118458364-01-03,204793882,118458364,1920,1080,Loop of Muscular man with prosthetic leg working out on rowing machine at the gym,"4k,people,person,fitness,gym,exercise,exercising,club,workout,working out,training,it,health,healthy,life,lifestyle,physical,active,activity,athlete,athletic,motivation,strength,determination,disabled,disability,amputee,prosthetic,prosthetics,prosthesis,artificial,leg,limb,rehabilitation,modern,indoors,adult,muscular,equipment,man,physique,room,sport,machine,machinery,rowing,row,rower,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-118458364-01-03.mp4,5,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/118458364/loop-03.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6577/3/base
create,commercial,3,video,204793882-144735383-01-01,204793882,144735383,1920,1080,Loop of Bee keeper lifting out honeycomb from the hive to take a look,"outside,outdoors,england,uk,british,field,nature,green,natural,organic,countryside,bee,honey,bees,insect,honeybee,wildlife,flying,people,person,man,keeper,apiary,apiarist,colony,hive,beehive,swarm,keeping,ecology,environment,worker,working,hobby,suit,farm,farmer,pollination,production,agriculture,honeycomb,holding,wax,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-144735383-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/144735383/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/7041/1/fade
create,commercial,3,video,204793882-144799977-01-02,204793882,144799977,1920,1080,Loop of Transvestite man getting dressed shares a kiss with his partner,"people,person,lifestyle,life,living,alternative,leisure,couple,relationship,together,house,home,apartment,room,bathroom,happy,smiling,modern,indoors,man,adult,young,20s,gay,same sex,homosexual,only men,transvestite,transgender,lgbt,drag,queen,female impersonator,dress,dressing,dressed,costume,make-up,makeup,cosmetics,wearing,portrait,kiss,kissing,asian,mixed ethnicity,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-144799977-01-02.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/144799977/loop-02.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6993/2/base
create,commercial,3,video,204793882-175545969-01-02,204793882,175545969,1920,1080,Loop of Technicians checking the panels at solar energy installation,"business,engineer,engineering,industrial,industry,building,construction,structure,architecture,plant,power,solar,energy,technology,technician,panel,cell,photovoltaic,system,installation,equipment,environmental,green,sustainable,renewable,electricity,job,professional,modern,people,person,site,worker,working,outdoors,outside,nature,natural,field,farm,man,meter,tools,computer,hardhat,helmet,together,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-175545969-01-02.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/175545969/loop-02.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/7341/2/base
create,commercial,3,video,204793882-175650459-01-04,204793882,175650459,1920,1080,Loop of Fit young woman doing boxing training with female trainer,"people,person,fitness,exercise,workout,working out,training,fit,sports,physical,active,activity,lifestyle,healthy,athlete,athletic,energy,strong,strength,power,muscles,physique,body,attractive,dark,gym,black,background,woman,together,coach,instructor,trainer,personal,boxer,boxing,gloves,pads,hitting,punching,partner,fighter,fighting,mma,martial arts,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-175650459-01-04.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/175650459/loop-04.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6968/4/base
create,commercial,3,video,204793882-176575052-01-04,204793882,176575052,1920,1080,Loop of Iced summer drink pouring into glass on orange background. Slow motion.,"drink,background,orange,motion,movement,action,diet,health,nutrition,vitamins,healthy,natural,fresh,juicy,close-up,nobody,colorful,colourful,fruit,citrus,liquid,fluid,droplets,ice,cubes,beverage,alcohol,cocktail,glass,cool,cold,chilled,refreshing,refreshment,served,bar,pouring,flowing,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-176575052-01-04.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/176575052/loop-04.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/7337/4/base
create,commercial,3,video,204793882-177487295-01-10,204793882,177487295,1920,1080,Loop of Business entrepreneur with start-up company reading a book at his desk.,"business,businessman,working,worker,office,studio,casual,people,person,professional,desk,modern,adult,small,new,self employed,freelance,entrepreneur,startup,start-up,home,life,lifestyle,computer,technology,man,portrait,caucasian,white,alone,break,relaxing,book,reading,studying,student,learning,papers,paperwork,screen,chart,graph,financial,data,coffee,drinking,red epic,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-177487295-01-10.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/177487295/loop-10.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6584/10/base
create,commercial,3,video,204793882-178855539-01-08,204793882,178855539,1920,1080,Loop of Extreme close up of medical researcher in the lab looking into microscope,"people,person,job,occupation,professional,industry,industrial,science,scientist,scientific,research,researcher,medical,medicine,health,healthcare,hospital,pharmaceutical,experiment,testing,analysis,chemist,chemistry,biology,laboratory,lab,coat,white,technology,studying,education,worker,working,microscope,looking,equipment,man,college,university,adult,close-up,face,eyes,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-178855539-01-08.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/178855539/loop-08.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6605/8/base
create,commercial,3,video,204793882-186175400-01-01,204793882,186175400,1920,1080,Loop of Super slow motion of Californian hummingbird species.  Shot on Phantom Flex at 1000 fps you can see the wings flapping.,"hummingbird,bird,flight,flying,nature,slow,motion,usa,california,green,real,natural,wildlife,animal,behaviour,science,birdwatching,footage,video,outdoors,wing,slow motion,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-186175400-01-01.mp4,5,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/186175400/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6903/1/base
create,commercial,3,video,204793882-80467894-01-01,204793882,80467894,1920,1080,Loop of Time lapse of busy medical researchers working,"time lapse,laboratory,lab,science,scientist,scientific,medical,medicine,health,research,researcher,chemicals,chemist,chemistry,biology,people,person,professional,occupation,job,industry,student,education,training,trainee,university,college,facility,room,test,experiment,forensics,doctor,hospital,healthcare,team,group,busy,activity,expertise,white,bright,technology,pharmaceutical,coat,work,working,man,woman,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-80467894-01-01.mp4,5,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/80467894/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/6608/1/base
create,commercial,3,video,204793882-97971736-01-10,204793882,97971736,1920,1080,"Loop of Science Lab and scientists working on cosmetics, medicines and food analysis","studying,chemistry,ebola,pharmacist,pharmaceutical,white,liquid,medical,flu,day,business,products,laboratory,chemical,analysis,people,black,vaccine,team,pharmaceutics,women,scientific,research,young,developing,hospital,men,science,scientist,production,person,staff,virus,health,industry,food,cosmetics,lab,tablets,health care,contains people,lab coat,pharma,4k,medinines,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/204793882-97971736-01-10.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/97971736/loop-10.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/7224/10/base
create,commercial,3,video,205564013-106315617-01-01,205564013,106315617,1920,1080,Loop of Close up of a campfire at night,"campfire,bonfire,fire,flame,blaze,uberstock,leisure,lifestyle,cozy,embers,glow,outdoors,wilderness,summer,night,burning,heat,close up,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-106315617-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/106315617/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2990/1/fade
create,commercial,3,video,205564013-106319026-01-01,205564013,106319026,1920,1080,Loop of Close up of hot dogs cooking in a campfire,"hot dogs,cooking,campfire,fire,night,uberstock,leisure,lifestyle,blaze,bonfire,cozy,embers,flame,glow,outdoors,wilderness,summer,burning,heat,close up,roasting,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-106319026-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/106319026/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2936/1/fade
create,commercial,3,video,205564013-126161068-01-01,205564013,126161068,1920,1080,Loop of Close up of a basketball spinning on a players finger,"basketball,player,athlete,spinning,skill,technique,human face,african ethnicity,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-126161068-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/126161068/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3195/1/base
create,commercial,3,video,205564013-126162524-01-01,205564013,126162524,1920,1080,Loop of Close up of a basketball spinning on a players finger,"basketball,player,athlete,spinning,skill,technique,human face,african ethnicity,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-126162524-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/126162524/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3086/1/base
create,commercial,3,video,205564013-126174699-01-01,205564013,126174699,1920,1080,Loop of Wide shot of an isolated basketball player doing tricks with the ball,"basketball,spin,dribble,player,athlete,skill,technique,human face,african ethnicity,juke,offense,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-126174699-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/126174699/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2840/1/base
create,commercial,3,video,205564013-141085437-01-01,205564013,141085437,1920,1080,Loop of Black smoke rolls across the screen against a white background,"smoke,stream,element,flow,fire,flame,abstract,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-141085437-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/141085437/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3199/1/fade
create,commercial,3,video,205564013-141087524-01-03,205564013,141087524,1920,1080,Loop of fire-colored smoke stream flows through the screen both violently and tranquilly,"fire,flame,element,smoke,stream,flow,abstract,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-141087524-01-03.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/141087524/loop-03-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3158/3/fade
create,commercial,3,video,205564013-82970733-01-01,205564013,82970733,1920,1080,Loop of Slow motion view of water splashing down ice covered rocks,"water,river,creek,frozen,thawing,snow,4k,uhd,ultra hd,splash,environment,wild,background,rush,frost,pure,outdoors,current,pool,wilderness,winter,forest,ice,refreshing,icicle,clean,light,stream,freeze,valley,peace,flow,rock,travel,calm,spring,brook,natural,clear,cold,sunlight,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-82970733-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/82970733/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3045/1/fade
create,commercial,3,video,205564013-83148578-01-02,205564013,83148578,1920,1080,"Loop of Turbulant water flows down the river, full of foam and bubbles","rushing water,water,winter,river,stream,creek,4k,uhd,ultra hd,splash,environment,wild,snow,background,frost,pure,outdoors,current,pool,wilderness,forest,ice,refreshing,icicle,clean,light,thawing,freeze,valley,peace,flow,rock,travel,calm,spring,brook,natural,clear,cold,sunlight,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-83148578-01-02.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/83148578/loop-02-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2935/2/fade
create,commercial,3,video,205564013-83973597-01-04,205564013,83973597,1920,1080,"Loop of young man, student, homework, computer, human face, smile, table, hard work, college","bottle feeding,newborn baby drinking,newborn,baby,child,children,kids,new,addition,family,soft,skin,eyes,detail,close up,young,little,tiny,precious,fragile,delicate,caucasian,milk,food,feeding,drinking,healthy,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-83973597-01-04.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/83973597/loop-04.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2711/4/base
create,commercial,3,video,205564013-83973721-01-09,205564013,83973721,1920,1080,Loop of A fat bald white man wears a party hat and gets confetti thrown on him at party,"man,human face,party,hat,celebrate,noisemaker,confetti,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-83973721-01-09.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/83973721/loop-09.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2835/9/base
create,commercial,3,video,205564013-83976596-01-02,205564013,83976596,1920,1080,"Loop of Time-lapse of downtown Portland, Oregon at night","time lapse,portland,oregon,city,downtown,skyline,river,water,urban,night,nightlife,summer,buildings,skyscraper,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-83976596-01-02.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/83976596/loop-02.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2961/2/base
create,commercial,3,video,205564013-83985554-01-01,205564013,83985554,1920,1080,Loop of Mixed veggies burst into flame!,"cooking,flambé,flambe,flame,chef,food,human hand,vegetable,fire,restaurant,dinner,pan,kitchen utensil,stove,preparation,dining,preparing food,cooking utensil,sautì,gourmet,commercial kitchen,working,burning,stove top,olive oil,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-83985554-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/83985554/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/2755/1/fade
create,commercial,3,video,205564013-83989355-01-01,205564013,83989355,1920,1080,Loop of Rural Driving Footage,"driving,street,road,rural scene,speed,curve,turning,car,road trip,joyride,fast,sunshine,trees,nature,beautiful,adventure,vacation,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-83989355-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/83989355/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3172/1/base
create,commercial,3,video,205564013-84043034-01-01,205564013,84043034,1920,1080,Loop of Soccer player holds ball out in front of him. Medium shot,"athlete,world cup,determination,experts,focus,football,indoors,male,man,practicing,professionals,skill,soccer,soccer ball,soccer field,sports,uniform,black,human face,kicking,dribbling,control,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-84043034-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/84043034/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3189/1/base
create,commercial,3,video,205564013-89148486-01-01,205564013,89148486,1920,1080,Loop of Grinding Metal,"grinder,manufacture,safety,protection,worker,engineering,construction,industry,workshop,building,tool,home improvement,sparks,grind,hot,axe,metal,bench,refine,restore,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-89148486-01-01.mp4,5,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/89148486/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3125/1/base
create,commercial,3,video,205564013-89450696-01-01,205564013,89450696,1920,1080,Loop of Man's mouth talking and chewing,"face,talk,chew,beard,man,human,mouth,abstract,facial,hair,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205564013-89450696-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/89450696/loop-01.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/3159/1/base
create,commercial,3,video,205773403-104518955-01-01,205773403,104518955,1920,1080,Loop of Winter in Yellowstone National Park.,"2010s,yellowstone,park,winter,national,lamar,wonderland,chilly,magical,frost,national parks,brown,wyoming,christmas,spring,steam,valley,freezing,beauty,clouds,cold,ice,snow,white,river,trees,outdoors,sky,nature,travel,water,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205773403-104518955-01-01.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/104518955/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/5070/1/fade
create,commercial,3,video,205773403-104523312-01-02,205773403,104523312,1920,1080,Loop of A geothermal region in Yellowstone National Park in winter.,"2010s,geothermal,yellowstone,park,winter,national,erupt,faithful,geyser,spectacular,erupting,wintertime,eruption,mist,volcanic,wyoming,snowy,peaceful,spring,spray,attraction,geology,steam,scenery,famous,vacation,hot,landmark,scenic,heat,beautiful,tourism,outdoor,clouds,jet,snow,energy,landscape,natural,power,old,nature,water,usa,america,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205773403-104523312-01-02.mp4,4,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/104523312/loop-02-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/4813/2/fade
create,commercial,3,video,205773403-104537775-01-01,205773403,104537775,1920,1080,Loop of POV shots from the cockpit of a fighter plane. Loop 1 of 2.,"2010s,pov,cockpit,fighter,plane,barrel roll,jetfighter,throttle,canopy,empty,f-16,cabin,nose,bomber,controls,open,airforce,piloting,off,jets,pilots,pilot,modern,fly,sky,warfare,flying,air,force,planes,airplane,aviation,flight,navy,aircraft,u s,war,united states,military,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205773403-104537775-01-01.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/104537775/loop-01-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/4764/1/fade
create,commercial,3,video,205773403-104537775-01-09,205773403,104537775,1920,1080,Loop of POV shots from the cockpit of a fighter plane. Loop 2 of 2.,"2010s,pov,cockpit,fighter,plane,barrel roll,jetfighter,throttle,canopy,empty,f-16,cabin,nose,bomber,controls,open,airforce,piloting,off,jets,pilots,pilot,modern,fly,sky,warfare,flying,air,force,planes,airplane,aviation,flight,navy,aircraft,u s,war,united states,military,loop,looped,looping,ASVL1",https://s3.amazonaws.com/stockcontent-asset-drop/loopingvideo/205773403-104537775-01-09.mp4,3,http://artisticeye.corp.adobe.com/LoopWelder/Stock-Lightrooms/DIS/104537775/loop-09-fade.mp4,http://arg.corp.adobe.com/LoopWelder/app/#/experiment/4764/9/fade
